# time[s] time[yr] onset(1)/arrest(-1) log10(max|v|[m/s]) mean_slip[m] mean_mu, |v| threshold 1.000e-03 m/s
      3.94168493e+02      0.0000124904  1   -3.0010792  1.50412608e+00   0.567462
      7.06382716e+02      0.0000223839 -1   -3.3071067  1.51522139e+00   0.567252
      7.39306832e+09    234.2721982548  1   -2.9946311  7.62304066e+00   0.586833
      7.39306913e+09    234.2722236964 -1   -3.3018561  8.97974538e+00   0.564297
      1.48215110e+10    469.6653421195  1   -2.9949409  1.50478515e+01   0.586902
      1.48215118e+10    469.6653676019 -1   -3.3018135  1.64081595e+01   0.564308
      2.22489752e+10    705.0274798110  1   -2.9920801  2.24757327e+01   0.586902
      2.22489760e+10    705.0275052818 -1   -3.3020364  2.38360243e+01   0.564307
      2.96764351e+10    940.3894809584  1   -3.0009799  2.99035104e+01   0.586903
      2.96764359e+10    940.3895064892 -1   -3.3017892  3.12638591e+01   0.564307
      3.71038945e+10   1175.7514679364  1   -2.9915245  3.73314231e+01   0.586902
      3.71038953e+10   1175.7514934027 -1   -3.3020364  3.86917119e+01   0.564307
      4.45313541e+10   1411.1134588927  1   -3.0009782  4.47591977e+01   0.586903
      4.45313549e+10   1411.1134844235 -1   -3.3017892  4.61195464e+01   0.564307
      5.19588135e+10   1646.4754457896  1   -2.9915245  5.21871104e+01   0.586902
      5.19588143e+10   1646.4754712559 -1   -3.3020364  5.35473992e+01   0.564307
      5.93862731e+10   1881.8374367439  1   -3.0009782  5.96148850e+01   0.586903
      5.93862739e+10   1881.8374622747 -1   -3.3017892  6.09752337e+01   0.564307
      6.68137325e+10   2117.1994236408  1   -2.9915245  6.70427977e+01   0.586902
      6.68137333e+10   2117.1994491071 -1   -3.3020364  6.84030864e+01   0.564307
      7.42411921e+10   2352.5614145951  1   -3.0009782  7.44705723e+01   0.586903
      7.42411929e+10   2352.5614401259 -1   -3.3017892  7.58309210e+01   0.564307
      8.16686515e+10   2587.9234014919  1   -2.9915245  8.18984850e+01   0.586902
      8.16686523e+10   2587.9234269583 -1   -3.3020364  8.32587737e+01   0.564307
      8.90961111e+10   2823.2853924463  1   -3.0009782  8.93262595e+01   0.586903
      8.90961119e+10   2823.2854179770 -1   -3.3017892  9.06866083e+01   0.564307
