# time[s] time[yr] onset(1)/arrest(-1) log10(max|v|[m/s]) mean_slip[m] mean_mu, |v| threshold 1.000e-03 m/s
      3.94237771e+02      0.0000124926  1   -3.0011308  1.50402719e+00   0.567456
      6.99120292e+02      0.0000221538 -1   -3.3022013  1.51492124e+00   0.567250
      7.39282700e+09    234.2645511248  1   -3.0014488  7.62279568e+00   0.586832
      7.39282780e+09    234.2645766217 -1   -3.3018487  8.97939232e+00   0.564292
      1.48209933e+10    469.6489375581  1   -2.9960335  1.50473978e+01   0.586900
      1.48209941e+10    469.6489630462 -1   -3.3017427  1.64075283e+01   0.564302
      2.22481867e+10    705.0024926851  1   -2.9917493  2.24750115e+01   0.586899
      2.22481875e+10    705.0025181387 -1   -3.3017383  2.38351088e+01   0.564302
      2.96753756e+10    940.3559074117  1   -2.9916388  2.99025795e+01   0.586899
      2.96753764e+10    940.3559328656 -1   -3.3017656  3.12626817e+01   0.564302
      3.71025638e+10   1175.7092984395  1   -2.9920690  3.73301493e+01   0.586900
      3.71025646e+10   1175.7093239059 -1   -3.3019542  3.86902603e+01   0.564302
      4.45297522e+10   1411.0626984976  1   -2.9952292  4.47576978e+01   0.586900
      4.45297530e+10   1411.0627239931 -1   -3.3020306  4.61178492e+01   0.564302
      5.19569384e+10   1646.4160277013  1   -2.9927817  5.21853062e+01   0.586900
      5.19569392e+10   1646.4160531623 -1   -3.3017221  5.35454099e+01   0.564302
      5.93841274e+10   1881.7694432142  1   -2.9913726  5.96128827e+01   0.586899
      5.93841282e+10   1881.7694686659 -1   -3.3017656  6.09729832e+01   0.564302
      6.68113155e+10   2117.1228325700  1   -2.9920696  6.70404509e+01   0.586900
      6.68113163e+10   2117.1228580364 -1   -3.3019542  6.84005619e+01   0.564302
      7.42385040e+10   2352.4762326650  1   -2.9952293  7.44679994e+01   0.586900
      7.42385048e+10   2352.4762581605 -1   -3.3020306  7.58281508e+01   0.564302
      8.16656902e+10   2587.8295618687  1   -2.9927817  8.18956078e+01   0.586900
      8.16656910e+10   2587.8295873298 -1   -3.3017221  8.32557115e+01   0.564302
      8.90928791e+10   2823.1829773824  1   -2.9913721  8.93231843e+01   0.586899
      8.90928799e+10   2823.1830028342 -1   -3.3017656  9.06832848e+01   0.564302
