# time[s] time[yr] onset(1)/arrest(-1) log10(max|v|[m/s]) mean_slip[m] mean_mu, |v| threshold 1.000e-03 m/s
      3.94168315e+02      0.0000124904  1   -3.0010790  1.50412610e+00   0.567462
      7.06353620e+02      0.0000223830 -1   -3.3070873  1.51522063e+00   0.567252
      7.39306977e+09    234.2722442410  1   -2.9944938  7.62304372e+00   0.586833
      7.39307058e+09    234.2722696814 -1   -3.3018560  8.97974683e+00   0.564297
      1.48215134e+10    469.6654192098  1   -2.9949592  1.50478542e+01   0.586902
      1.48215142e+10    469.6654446920 -1   -3.3018038  1.64081577e+01   0.564307
      2.22489791e+10    705.0276019709  1   -2.9918894  2.24757327e+01   0.586902
      2.22489799e+10    705.0276274401 -1   -3.3020364  2.38360228e+01   0.564307
      2.96764398e+10    940.3896316734  1   -3.0010007  2.99035100e+01   0.586903
      2.96764406e+10    940.3896572044 -1   -3.3017893  3.12638585e+01   0.564307
      3.71039002e+10   1175.7516485094  1   -2.9915493  3.73314237e+01   0.586901
      3.71039010e+10   1175.7516739759 -1   -3.3020364  3.86917121e+01   0.564307
      4.45313607e+10   1411.1136694110  1   -3.0009996  4.47591992e+01   0.586903
      4.45313615e+10   1411.1136949419 -1   -3.3017893  4.61195477e+01   0.564307
      5.19588211e+10   1646.4756861670  1   -2.9915493  5.21871128e+01   0.586901
      5.19588219e+10   1646.4757116336 -1   -3.3020364  5.35474013e+01   0.564307
      5.93862816e+10   1881.8377070669  1   -3.0009996  5.96148883e+01   0.586903
      5.93862824e+10   1881.8377325979 -1   -3.3017893  6.09752368e+01   0.564307
      6.68137420e+10   2117.1997238230  1   -2.9915493  6.70428020e+01   0.586901
      6.68137428e+10   2117.1997492895 -1   -3.3020364  6.84030905e+01   0.564307
      7.42412025e+10   2352.5617447228  1   -3.0009996  7.44705775e+01   0.586903
      7.42412033e+10   2352.5617702538 -1   -3.3017893  7.58309260e+01   0.564307
      8.16686629e+10   2587.9237614789  1   -2.9915493  8.18984912e+01   0.586901
      8.16686637e+10   2587.9237869454 -1   -3.3020364  8.32587797e+01   0.564307
      8.90961234e+10   2823.2857823787  1   -3.0009996  8.93262667e+01   0.586903
      8.90961242e+10   2823.2858079097 -1   -3.3017893  9.06866152e+01   0.564307
