# time[s] time[yr] onset(1)/arrest(-1) log10(max|v|[m/s]) mean_slip[m] mean_mu, |v| threshold 1.000e-03 m/s
      3.94176867e+02      0.0000124907  1   -3.0010936  1.50412597e+00   0.567462
      6.99650436e+02      0.0000221706 -1   -3.3025597  1.51503900e+00   0.567256
      7.39307418e+09    234.2723839338  1   -2.9967801  7.62303574e+00   0.586833
      7.39307499e+09    234.2724093926 -1   -3.3018554  8.97975388e+00   0.564297
      1.48215223e+10    469.6657013125  1   -2.9948078  1.50478702e+01   0.586902
      1.48215231e+10    469.6657267933 -1   -3.3018021  1.64081700e+01   0.564307
      2.22489925e+10    705.0280292728  1   -3.0085437  2.24756992e+01   0.586902
      2.22489933e+10    705.0280547899 -1   -3.3018117  2.38360471e+01   0.564307
      2.96764555e+10    940.3901292148  1   -2.9921204  2.99036191e+01   0.586902
      2.96764563e+10    940.3901546851 -1   -3.3020196  3.12639083e+01   0.564307
      3.71039208e+10   1175.7522997714  1   -3.0011998  3.73314014e+01   0.586903
      3.71039216e+10   1175.7523253035 -1   -3.3017784  3.86917488e+01   0.564307
      4.45313860e+10   1411.1144699985  1   -2.9919161  4.47593190e+01   0.586902
      4.45313868e+10   1411.1144954675 -1   -3.3020271  4.61196074e+01   0.564307
      5.19588513e+10   1646.4766429454  1   -2.9986658  5.21871188e+01   0.586902
      5.19588521e+10   1646.4766684563 -1   -3.3017693  5.35474440e+01   0.564307
      5.93863171e+10   1881.8388303913  1   -2.9908063  5.96150215e+01   0.586901
      5.93863179e+10   1881.8388558390 -1   -3.3017784  6.09752915e+01   0.564307
      6.68137825e+10   2117.2010063292  1   -2.9939278  6.70428461e+01   0.586902
      6.68137833e+10   2117.2010318146 -1   -3.3020321  6.84031624e+01   0.564307
      7.42412457e+10   2352.5631130636  1   -3.0019961  7.44706535e+01   0.586903
      7.42412465e+10   2352.5631386028 -1   -3.3017905  7.58310066e+01   0.564307
      8.16687109e+10   2587.9252827066  1   -2.9922049  8.18985743e+01   0.586902
      8.16687117e+10   2587.9253081667 -1   -3.3018022  8.32588561e+01   0.564307
      8.90961761e+10   2823.2874510902  1   -3.0076545  8.93263709e+01   0.586903
      8.90961769e+10   2823.2874766208 -1   -3.3020584  9.06867159e+01   0.564307
