# fault state: note that stresses are only those due to slip and do not include background stress
#    pos_1/W    pos_2/W       area        s_c    m_d*s_n           u_s           u_n           u_d           s_s           s_n           s_d pach#  grp#
 8.508e-01  1.038e-02  2.078e+00  1.751e+02  3.119e+01  1.865063e-02  0.000000e+00  1.081714e-02 -1.073553e+02  1.039690e+02 -5.616479e+00   312     0
 8.388e-01 -6.461e-02  2.020e+00  1.698e+02  3.010e+01  1.613076e-02  0.000000e+00  1.312279e-02 -1.045265e+02  1.003412e+02 -5.862716e+00   313     0
 8.260e-01 -1.393e-01  1.958e+00  1.641e+02  2.895e+01  1.383858e-02  0.000000e+00  1.442863e-02 -1.015478e+02  9.649639e+01 -6.073030e+00   314     0
 8.124e-01 -2.136e-01  1.894e+00  1.582e+02  2.776e+01  1.179883e-02  0.000000e+00  1.497384e-02 -9.843131e+01  9.254561e+01 -6.246640e+00   315     0
 7.979e-01 -2.874e-01  1.828e+00  1.521e+02  2.655e+01  9.997633e-03  0.000000e+00  1.496385e-02 -9.518949e+01  8.849989e+01 -6.383079e+00   316     0
 7.827e-01 -3.607e-01  1.759e+00  1.459e+02  2.533e+01  8.422179e-03  0.000000e+00  1.456574e-02 -9.183527e+01  8.442377e+01 -6.482195e+00   317     0
 7.667e-01 -4.334e-01  1.688e+00  1.396e+02  2.410e+01  7.045553e-03  0.000000e+00  1.391151e-02 -8.838207e+01  8.034225e+01 -6.544146e+00   318     0
 7.500e-01 -5.054e-01  1.615e+00  1.333e+02  2.289e+01  5.845046e-03  0.000000e+00  1.310186e-02 -8.484362e+01  7.630340e+01 -6.569405e+00   319     0
 7.325e-01 -5.767e-01  1.540e+00  1.268e+02  2.169e+01  4.791068e-03  0.000000e+00  1.220656e-02 -8.123404e+01  7.229409e+01 -6.558746e+00   320     0
 7.143e-01 -6.472e-01  1.465e+00  1.204e+02  2.050e+01  3.854027e-03  0.000000e+00  1.127074e-02 -7.756765e+01  6.832808e+01 -6.513243e+00   321     0
 6.954e-01 -7.167e-01  1.388e+00  1.139e+02  1.932e+01  2.988555e-03  0.000000e+00  1.030620e-02 -7.385906e+01  6.441130e+01 -6.434253e+00   322     0
 6.758e-01 -7.853e-01  1.311e+00  1.075e+02  1.816e+01  2.147025e-03  0.000000e+00  9.255903e-03 -7.012287e+01  6.052570e+01 -6.323407e+00   323     0
 6.555e-01 -8.529e-01  1.233e+00  1.010e+02  1.699e+01  1.234141e-03  0.000000e+00  7.741236e-03 -6.637391e+01  5.663769e+01 -6.182592e+00   324     0
 8.559e-01  9.168e-01  2.464e+00  1.409e+02  2.993e+01 -5.392176e-02  0.000000e+00 -8.888310e-02 -7.604894e+01  9.975325e+01 -2.386803e-01   325     0
 8.546e-01  8.439e-01  2.457e+00  1.449e+02  3.172e+01 -6.372373e-02  0.000000e+00 -1.036627e-01 -7.584351e+01  1.057406e+02 -4.758352e-01   326     0
 8.525e-01  7.703e-01  2.445e+00  1.479e+02  3.315e+01 -6.473796e-02  0.000000e+00 -9.990729e-02 -7.550204e+01  1.104984e+02 -7.099553e-01   327     0
 8.495e-01  6.962e-01  2.428e+00  1.499e+02  3.422e+01 -6.261766e-02  0.000000e+00 -8.855879e-02 -7.502590e+01  1.140632e+02 -9.395535e-01   328     0
 8.457e-01  6.217e-01  2.407e+00  1.509e+02  3.494e+01 -5.926487e-02  0.000000e+00 -7.401470e-02 -7.441699e+01  1.164508e+02 -1.163185e+00   329     0
 8.411e-01  5.468e-01  2.380e+00  1.511e+02  3.534e+01 -5.545462e-02  0.000000e+00 -5.863690e-02 -7.367776e+01  1.178108e+02 -1.379453e+00   330     0
 8.357e-01  4.717e-01  2.350e+00  1.505e+02  3.546e+01 -5.151168e-02  0.000000e+00 -4.383667e-02 -7.281116e+01  1.181909e+02 -1.587025e+00   331     0
 8.294e-01  3.963e-01  2.314e+00  1.492e+02  3.530e+01 -4.758134e-02  0.000000e+00 -3.045342e-02 -7.182065e+01  1.176716e+02 -1.784645e+00   332     0
 8.223e-01  3.208e-01  2.275e+00  1.472e+02  3.490e+01 -4.372472e-02  0.000000e+00 -1.893221e-02 -7.071021e+01  1.163490e+02 -1.971136e+00   333     0
 8.144e-01  2.452e-01  2.231e+00  1.446e+02  3.432e+01 -3.997582e-02  0.000000e+00 -9.437073e-03 -6.948426e+01  1.144077e+02 -2.145424e+00   334     0
 8.057e-01  1.696e-01  2.184e+00  1.415e+02  3.357e+01 -3.635831e-02  0.000000e+00 -1.932898e-03 -6.814771e+01  1.118912e+02 -2.306531e+00   335     0
 7.962e-01  9.408e-02  2.133e+00  1.379e+02  3.267e+01 -3.290145e-02  0.000000e+00  3.741181e-03 -6.670589e+01  1.088958e+02 -2.453597e+00   336     0
 7.859e-01  1.874e-02  2.078e+00  1.340e+02  3.166e+01 -2.963936e-02  0.000000e+00  7.821488e-03 -6.516456e+01  1.055272e+02 -2.585878e+00   337     0
 7.748e-01 -5.638e-02  2.020e+00  1.298e+02  3.056e+01 -2.658109e-02  0.000000e+00  1.057479e-02 -6.352987e+01  1.018707e+02 -2.702755e+00   338     0
 7.630e-01 -1.312e-01  1.958e+00  1.254e+02  2.940e+01 -2.374365e-02  0.000000e+00  1.226489e-02 -6.180832e+01  9.800582e+01 -2.803741e+00   339     0
 7.504e-01 -2.056e-01  1.894e+00  1.208e+02  2.819e+01 -2.113876e-02  0.000000e+00  1.313537e-02 -6.000678e+01  9.398326e+01 -2.888482e+00   340     0
 7.370e-01 -2.796e-01  1.828e+00  1.161e+02  2.697e+01 -1.877142e-02  0.000000e+00  1.339886e-02 -5.813242e+01  8.991367e+01 -2.956758e+00   341     0
 7.230e-01 -3.530e-01  1.759e+00  1.112e+02  2.573e+01 -1.663273e-02  0.000000e+00  1.322985e-02 -5.619268e+01  8.576402e+01 -3.008489e+00   342     0
 7.082e-01 -4.259e-01  1.688e+00  1.063e+02  2.448e+01 -1.470884e-02  0.000000e+00  1.276772e-02 -5.419528e+01  8.159956e+01 -3.043732e+00   343     0
 6.927e-01 -4.981e-01  1.615e+00  1.014e+02  2.324e+01 -1.299050e-02  0.000000e+00  1.211948e-02 -5.214814e+01  7.745708e+01 -3.062681e+00   344     0
 6.766e-01 -5.695e-01  1.540e+00  9.642e+01  2.201e+01 -1.145874e-02  0.000000e+00  1.136037e-02 -5.005938e+01  7.336779e+01 -3.065663e+00   345     0
 6.598e-01 -6.401e-01  1.465e+00  9.145e+01  2.079e+01 -1.009696e-02  0.000000e+00  1.053922e-02 -4.793728e+01  6.930883e+01 -3.053136e+00   346     0
 6.423e-01 -7.099e-01  1.388e+00  8.650e+01  1.959e+01 -8.872477e-03  0.000000e+00  9.671378e-03 -4.579027e+01  6.530240e+01 -3.025685e+00   347     0
 6.242e-01 -7.787e-01  1.311e+00  8.156e+01  1.840e+01 -7.724004e-03  0.000000e+00  8.703388e-03 -4.362679e+01  6.133140e+01 -2.984014e+00   348     0
 6.055e-01 -8.465e-01  1.233e+00  7.662e+01  1.721e+01 -6.342111e-03  0.000000e+00  7.275955e-03 -4.145541e+01  5.738264e+01 -2.928940e+00   349     0
 7.843e-01  9.252e-01  2.464e+00  1.054e+02  3.042e+01 -1.097108e-01  0.000000e+00 -9.074429e-02 -3.942060e+01  1.013845e+02 -8.460698e-02   350     0
 7.831e-01  8.522e-01  2.457e+00  1.092e+02  3.210e+01 -1.369028e-01  0.000000e+00 -1.070454e-01 -3.932440e+01  1.069991e+02 -1.687174e-01   351     0
 7.812e-01  7.786e-01  2.445e+00  1.122e+02  3.344e+01 -1.463344e-01  0.000000e+00 -1.043928e-01 -3.916449e+01  1.114747e+02 -2.518398e-01   352     0
 7.785e-01  7.045e-01  2.428e+00  1.144e+02  3.449e+01 -1.478318e-01  0.000000e+00 -9.370160e-02 -3.894150e+01  1.149815e+02 -3.334898e-01   353     0
 7.750e-01  6.300e-01  2.407e+00  1.158e+02  3.522e+01 -1.448044e-01  0.000000e+00 -7.940820e-02 -3.865633e+01  1.174046e+02 -4.131967e-01   354     0
 7.708e-01  5.551e-01  2.380e+00  1.165e+02  3.566e+01 -1.389152e-01  0.000000e+00 -6.395366e-02 -3.831010e+01  1.188537e+02 -4.905050e-01   355     0
 7.658e-01  4.798e-01  2.350e+00  1.164e+02  3.580e+01 -1.311706e-01  0.000000e+00 -4.884140e-02 -3.790419e+01  1.193244e+02 -5.649795e-01   356     0
 7.600e-01  4.044e-01  2.314e+00  1.157e+02  3.568e+01 -1.222296e-01  0.000000e+00 -3.499272e-02 -3.744021e+01  1.189273e+02 -6.362097e-01   357     0
 7.535e-01  3.288e-01  2.275e+00  1.143e+02  3.531e+01 -1.126028e-01  0.000000e+00 -2.292627e-02 -3.692001e+01  1.177098e+02 -7.038108e-01   358     0
 7.463e-01  2.531e-01  2.231e+00  1.124e+02  3.474e+01 -1.027184e-01  0.000000e+00 -1.286503e-02 -3.634565e+01  1.158085e+02 -7.674297e-01   359     0
 7.383e-01  1.775e-01  2.184e+00  1.101e+02  3.401e+01 -9.286864e-02  0.000000e+00 -4.813932e-03 -3.571941e+01  1.133558e+02 -8.267457e-01   360     0
 7.296e-01  1.019e-01  2.133e+00  1.073e+02  3.313e+01 -8.333382e-02  0.000000e+00  1.360634e-03 -3.504378e+01  1.104200e+02 -8.814739e-01   361     0
 7.201e-01  2.642e-02  2.078e+00  1.043e+02  3.212e+01 -7.428007e-02  0.000000e+00  5.882259e-03 -3.432143e+01  1.070567e+02 -9.313681e-01   362     0
 7.100e-01 -4.880e-02  2.020e+00  1.009e+02  3.102e+01 -6.583701e-02  0.000000e+00  9.010717e-03 -3.355523e+01  1.033966e+02 -9.762217e-01   363     0
 6.992e-01 -1.237e-01  1.958e+00  9.741e+01  2.985e+01 -5.808093e-02  0.000000e+00  1.101292e-02 -3.274822e+01  9.951624e+01 -1.015870e+00   364     0
 6.876e-01 -1.983e-01  1.894e+00  9.373e+01  2.864e+01 -5.103674e-02  0.000000e+00  1.213910e-02 -3.190359e+01  9.546881e+01 -1.050191e+00   365     0
 6.754e-01 -2.724e-01  1.828e+00  8.994e+01  2.739e+01 -4.470281e-02  0.000000e+00  1.260845e-02 -3.102470e+01  9.130877e+01 -1.079107e+00   366     0
 6.625e-01 -3.460e-01  1.759e+00  8.607e+01  2.613e+01 -3.904701e-02  0.000000e+00  1.260369e-02 -3.011502e+01  8.708440e+01 -1.102583e+00   367     0
 6.490e-01 -4.190e-01  1.688e+00  8.218e+01  2.486e+01 -3.402843e-02  0.000000e+00  1.227096e-02 -2.917817e+01  8.285689e+01 -1.120631e+00   368     0
 6.348e-01 -4.913e-01  1.615e+00  7.825e+01  2.359e+01 -2.958702e-02  0.000000e+00  1.172420e-02 -2.821783e+01  7.861731e+01 -1.133303e+00   369     0
 6.200e-01 -5.629e-01  1.540e+00  7.433e+01  2.233e+01 -2.566342e-02  0.000000e+00  1.104450e-02 -2.723781e+01  7.441944e+01 -1.140698e+00   370     0
 6.046e-01 -6.337e-01  1.465e+00  7.043e+01  2.108e+01 -2.218455e-02  0.000000e+00  1.028452e-02 -2.624199e+01  7.027162e+01 -1.142955e+00   371     0
 5.886e-01 -7.036e-01  1.388e+00  6.656e+01  1.985e+01 -1.905738e-02  0.000000e+00  9.460817e-03 -2.523431e+01  6.618054e+01 -1.140254e+00   372     0
 5.720e-01 -7.726e-01  1.311e+00  6.271e+01  1.864e+01 -1.610671e-02  0.000000e+00  8.522176e-03 -2.421874e+01  6.212784e+01 -1.132814e+00   373     0
 5.549e-01 -8.406e-01  1.233e+00  5.888e+01  1.744e+01 -1.268800e-02  0.000000e+00  7.110984e-03 -2.319929e+01  5.812053e+01 -1.120891e+00   374     0
 7.120e-01  9.329e-01  2.464e+00  8.352e+01  3.088e+01 -1.616357e-01  0.000000e+00 -9.291067e-02 -1.646357e+01  1.029396e+02 -1.911458e-02   375     0
 7.109e-01  8.598e-01  2.457e+00  8.719e+01  3.247e+01 -2.053815e-01  0.000000e+00 -1.104778e-01 -1.643553e+01  1.082265e+02 -3.814515e-02   376     0
 7.091e-01  7.862e-01  2.445e+00  9.027e+01  3.381e+01 -2.230827e-01  0.000000e+00 -1.085826e-01 -1.638893e+01  1.126876e+02 -5.700860e-02   377     0
 7.067e-01  7.121e-01  2.428e+00  9.261e+01  3.484e+01 -2.282823e-01  0.000000e+00 -9.823147e-02 -1.632394e+01  1.161266e+02 -7.562282e-02   378     0
 7.035e-01  6.375e-01  2.407e+00  9.430e+01  3.560e+01 -2.257760e-01  0.000000e+00 -8.394857e-02 -1.624083e+01  1.186569e+02 -9.390797e-02   379     0
 6.997e-01  5.626e-01  2.380e+00  9.530e+01  3.607e+01 -2.180569e-01  0.000000e+00 -6.825312e-02 -1.613992e+01  1.202270e+02 -1.117866e-01   380     0
 6.951e-01  4.873e-01  2.350e+00  9.558e+01  3.624e+01 -2.067220e-01  0.000000e+00 -5.272900e-02 -1.602162e+01  1.207968e+02 -1.291843e-01   381     0
 6.899e-01  4.118e-01  2.314e+00  9.521e+01  3.614e+01 -1.929840e-01  0.000000e+00 -3.837375e-02 -1.588638e+01  1.204627e+02 -1.460310e-01   382     0
 6.840e-01  3.361e-01  2.275e+00  9.427e+01  3.580e+01 -1.777935e-01  0.000000e+00 -2.576150e-02 -1.573475e+01  1.193382e+02 -1.622602e-01   383     0
 6.774e-01  2.604e-01  2.231e+00  9.286e+01  3.527e+01 -1.619311e-01  0.000000e+00 -1.516211e-02 -1.556732e+01  1.175588e+02 -1.778108e-01   384     0
 6.702e-01  1.847e-01  2.184e+00  9.098e+01  3.454e+01 -1.460144e-01  0.000000e+00 -6.613605e-03 -1.538476e+01  1.151384e+02 -1.926266e-01   385     0
 6.623e-01  1.090e-01  2.133e+00  8.871e+01  3.365e+01 -1.305477e-01  0.000000e+00  2.981531e-07 -1.518779e+01  1.121759e+02 -2.066574e-01   386     0
 6.537e-01  3.344e-02  2.078e+00  8.616e+01  3.265e+01 -1.158492e-01  0.000000e+00  4.892452e-03 -1.497718e+01  1.088386e+02 -2.198589e-01   387     0
 6.445e-01 -4.189e-02  2.020e+00  8.337e+01  3.155e+01 -1.021799e-01  0.000000e+00  8.324438e-03 -1.475377e+01  1.051700e+02 -2.321930e-01   388     0
 6.347e-01 -1.169e-01  1.958e+00  8.036e+01  3.036e+01 -8.965163e-02  0.000000e+00  1.056826e-02 -1.451844e+01  1.012079e+02 -2.436287e-01   389     0
 6.242e-01 -1.916e-01  1.894e+00  7.724e+01  2.913e+01 -7.831839e-02  0.000000e+00  1.187946e-02 -1.427212e+01  9.709942e+01 -2.541413e-01   390     0
 6.131e-01 -2.658e-01  1.828e+00  7.401e+01  2.785e+01 -6.817543e-02  0.000000e+00  1.248674e-02 -1.401579e+01  9.284441e+01 -2.637135e-01   391     0
 6.014e-01 -3.395e-01  1.759e+00  7.073e+01  2.656e+01 -5.916703e-02  0.000000e+00  1.258150e-02 -1.375045e+01  8.853990e+01 -2.723348e-01   392     0
 5.891e-01 -4.126e-01  1.688e+00  6.744e+01  2.527e+01 -5.121360e-02  0.000000e+00  1.231838e-02 -1.347716e+01  8.422729e+01 -2.800018e-01   393     0
 5.763e-01 -4.851e-01  1.615e+00  6.412e+01  2.397e+01 -4.421463e-02  0.000000e+00  1.181735e-02 -1.319699e+01  7.988798e+01 -2.867183e-01   394     0
 5.628e-01 -5.569e-01  1.540e+00  6.081e+01  2.267e+01 -3.805755e-02  0.000000e+00  1.116503e-02 -1.291106e+01  7.557265e+01 -2.924948e-01   395     0
 5.488e-01 -6.278e-01  1.465e+00  5.754e+01  2.140e+01 -3.261770e-02  0.000000e+00  1.041694e-02 -1.262048e+01  7.131822e+01 -2.973488e-01   396     0
 5.343e-01 -6.979e-01  1.388e+00  5.430e+01  2.013e+01 -2.774311e-02  0.000000e+00  9.593342e-03 -1.232642e+01  6.711183e+01 -3.013039e-01   397     0
 5.192e-01 -7.670e-01  1.311e+00  5.110e+01  1.889e+01 -2.315094e-02  0.000000e+00  8.640704e-03 -1.203002e+01  6.296195e+01 -3.043906e-01   398     0
 5.037e-01 -8.352e-01  1.233e+00  4.794e+01  1.766e+01 -1.790784e-02  0.000000e+00  7.194328e-03 -1.173245e+01  5.886511e+01 -3.066448e-01   399     0
 6.389e-01  9.397e-01  2.464e+00  7.526e+01  3.128e+01 -2.113241e-01  0.000000e+00 -9.593177e-02 -7.268177e+00  1.042806e+02 -1.674170e-03   400     0
 6.380e-01  8.667e-01  2.457e+00  7.899e+01  3.288e+01 -2.713204e-01  0.000000e+00 -1.144535e-01 -7.267383e+00  1.096108e+02 -3.346314e-03   401     0
 6.364e-01  7.931e-01  2.445e+00  8.219e+01  3.425e+01 -2.973227e-01  0.000000e+00 -1.128927e-01 -7.266063e+00  1.141733e+02 -5.014435e-03   402     0
 6.342e-01  7.190e-01  2.428e+00  8.474e+01  3.535e+01 -3.063512e-01  0.000000e+00 -1.024971e-01 -7.264222e+00  1.178208e+02 -6.676517e-03   403     0
 6.314e-01  6.443e-01  2.407e+00  8.661e+01  3.615e+01 -3.045075e-01  0.000000e+00 -8.791296e-02 -7.261868e+00  1.204989e+02 -8.330586e-03   404     0
 6.279e-01  5.693e-01  2.380e+00  8.775e+01  3.664e+01 -2.950936e-01  0.000000e+00 -7.175653e-02 -7.259010e+00  1.221259e+02 -9.974670e-03   405     0
 6.238e-01  4.940e-01  2.350e+00  8.823e+01  3.685e+01 -2.802965e-01  0.000000e+00 -5.567851e-02 -7.255659e+00  1.228168e+02 -1.160682e-02   406     0
 6.191e-01  4.185e-01  2.314e+00  8.809e+01  3.679e+01 -2.618425e-01  0.000000e+00 -4.073611e-02 -7.251828e+00  1.226278e+02 -1.322514e-02   407     0
 6.138e-01  3.428e-01  2.275e+00  8.740e+01  3.650e+01 -2.411554e-01  0.000000e+00 -2.755427e-02 -7.247533e+00  1.216534e+02 -1.482775e-02   408     0
 6.079e-01  2.670e-01  2.231e+00  8.618e+01  3.597e+01 -2.193668e-01  0.000000e+00 -1.643024e-02 -7.242790e+00  1.199063e+02 -1.641281e-02   409     0
 6.014e-01  1.911e-01  2.184e+00  8.446e+01  3.524e+01 -1.974189e-01  0.000000e+00 -7.423080e-03 -7.237618e+00  1.174636e+02 -1.797853e-02   410     0
 5.943e-01  1.154e-01  2.133e+00  8.239e+01  3.435e+01 -1.760365e-01  0.000000e+00 -4.288866e-04 -7.232038e+00  1.145139e+02 -1.952316e-02   411     0
 5.866e-01  3.977e-02  2.078e+00  7.998e+01  3.332e+01 -1.557281e-01  0.000000e+00  4.767341e-03 -7.226071e+00  1.110738e+02 -2.104502e-02   412     0
 5.784e-01 -3.564e-02  2.020e+00  7.736e+01  3.220e+01 -1.368577e-01  0.000000e+00  8.431071e-03 -7.219742e+00  1.073390e+02 -2.254244e-02   413     0
 5.696e-01 -1.108e-01  1.958e+00  7.449e+01  3.098e+01 -1.195981e-01  0.000000e+00  1.084164e-02 -7.213074e+00  1.032576e+02 -2.401386e-02   414     0
 5.602e-01 -1.855e-01  1.894e+00  7.156e+01  2.972e+01 -1.040341e-01  0.000000e+00  1.226553e-02 -7.206095e+00  9.907826e+01 -2.545774e-02   415     0
 5.502e-01 -2.599e-01  1.828e+00  6.848e+01  2.841e+01 -9.014583e-02  0.000000e+00  1.294293e-02 -7.198833e+00  9.469135e+01 -2.687261e-02   416     0
 5.397e-01 -3.337e-01  1.759e+00  6.538e+01  2.708e+01 -7.785762e-02  0.000000e+00  1.307347e-02 -7.191314e+00  9.026370e+01 -2.825709e-02   417     0
 5.287e-01 -4.069e-01  1.688e+00  6.225e+01  2.574e+01 -6.704747e-02  0.000000e+00  1.282085e-02 -7.183570e+00  8.580504e+01 -2.960982e-02   418     0
 5.171e-01 -4.795e-01  1.615e+00  5.912e+01  2.440e+01 -5.757508e-02  0.000000e+00  1.231166e-02 -7.175631e+00  8.134362e+01 -3.092955e-02   419     0
 5.051e-01 -5.514e-01  1.540e+00  5.600e+01  2.307e+01 -4.927853e-02  0.000000e+00  1.163762e-02 -7.167528e+00  7.690621e+01 -3.221505e-02   420     0
 4.925e-01 -6.225e-01  1.465e+00  5.292e+01  2.175e+01 -4.197236e-02  0.000000e+00  1.085808e-02 -7.159293e+00  7.250820e+01 -3.346520e-02   421     0
 4.795e-01 -6.927e-01  1.388e+00  4.987e+01  2.045e+01 -3.544468e-02  0.000000e+00  9.995178e-03 -7.150959e+00  6.817165e+01 -3.467890e-02   422     0
 4.660e-01 -7.620e-01  1.311e+00  4.687e+01  1.917e+01 -2.931061e-02  0.000000e+00  8.993508e-03 -7.142559e+00  6.389165e+01 -3.585518e-02   423     0
 4.520e-01 -8.303e-01  1.233e+00  4.391e+01  1.790e+01 -2.236715e-02  0.000000e+00  7.478684e-03 -7.134125e+00  5.967671e+01 -3.699308e-02   424     0
 5.652e-01  9.459e-01  2.464e+00  8.076e+01  3.167e+01 -2.636776e-01  0.000000e+00 -9.999071e-02  1.187104e+01  1.055554e+02 -9.923258e-03   425     0
 5.644e-01  8.729e-01  2.457e+00  8.473e+01  3.337e+01 -3.403904e-01  0.000000e+00 -1.192063e-01  1.185661e+01  1.112452e+02 -1.981258e-02   426     0
 5.630e-01  7.992e-01  2.445e+00  8.810e+01  3.483e+01 -3.749110e-01  0.000000e+00 -1.175271e-01  1.183263e+01  1.160921e+02 -2.963439e-02   427     0
 5.611e-01  7.251e-01  2.428e+00  9.078e+01  3.599e+01 -3.878976e-01  0.000000e+00 -1.066656e-01  1.179919e+01  1.199767e+02 -3.935545e-02   428     0
 5.585e-01  6.504e-01  2.407e+00  9.273e+01  3.685e+01 -3.868062e-01  0.000000e+00 -9.144019e-02  1.175643e+01  1.228224e+02 -4.894342e-02   429     0
 5.555e-01  5.754e-01  2.380e+00  9.406e+01  3.744e+01 -3.756769e-01  0.000000e+00 -7.456397e-02  1.170451e+01  1.247915e+02 -5.836681e-02   430     0
 5.519e-01  5.000e-01  2.350e+00  9.460e+01  3.770e+01 -3.573623e-01  0.000000e+00 -5.776151e-02  1.164363e+01  1.256534e+02 -6.759531e-02   431     0
 5.477e-01  4.244e-01  2.314e+00  9.444e+01  3.766e+01 -3.340786e-01  0.000000e+00 -4.213104e-02  1.157404e+01  1.255245e+02 -7.660017e-02   432     0
 5.431e-01  3.487e-01  2.275e+00  9.365e+01  3.735e+01 -3.077124e-01  0.000000e+00 -2.833309e-02  1.149602e+01  1.245124e+02 -8.535406e-02   433     0
 5.378e-01  2.728e-01  2.231e+00  9.233e+01  3.682e+01 -2.798210e-01  0.000000e+00 -1.668705e-02  1.140986e+01  1.227396e+02 -9.383163e-02   434     0
 5.321e-01  1.969e-01  2.184e+00  9.047e+01  3.607e+01 -2.516248e-01  0.000000e+00 -7.256566e-03  1.131592e+01  1.202256e+02 -1.020094e-01   435     0
 5.258e-01  1.211e-01  2.133e+00  8.831e+01  3.518e+01 -2.241329e-01  0.000000e+00  6.191127e-05  1.121456e+01  1.172812e+02 -1.098660e-01   436     0
 5.190e-01  4.541e-02  2.078e+00  8.576e+01  3.414e+01 -1.980255e-01  0.000000e+00  5.494167e-03  1.110618e+01  1.137952e+02 -1.173825e-01   437     0
 5.117e-01 -3.008e-02  2.020e+00  8.293e+01  3.297e+01 -1.737617e-01  0.000000e+00  9.314621e-03  1.099121e+01  1.099078e+02 -1.245422e-01   438     0
 5.039e-01 -1.053e-01  1.958e+00  7.989e+01  3.172e+01 -1.516067e-01  0.000000e+00  1.181609e-02  1.087011e+01  1.057491e+02 -1.313310e-01   439     0
 4.956e-01 -1.801e-01  1.894e+00  7.670e+01  3.041e+01 -1.316483e-01  0.000000e+00  1.327947e-02  1.074335e+01  1.013677e+02 -1.377372e-01   440     0
 4.868e-01 -2.546e-01  1.828e+00  7.341e+01  2.906e+01 -1.138770e-01  0.000000e+00  1.395527e-02  1.061143e+01  9.686028e+01 -1.437519e-01   441     0
 4.775e-01 -3.285e-01  1.759e+00  7.004e+01  2.767e+01 -9.819256e-02  0.000000e+00  1.405646e-02  1.047488e+01  9.224080e+01 -1.493688e-01   442     0
 4.677e-01 -4.019e-01  1.688e+00  6.666e+01  2.628e+01 -8.442388e-02  0.000000e+00  1.375446e-02  1.033423e+01  8.761123e+01 -1.545843e-01   443     0
 4.575e-01 -4.746e-01  1.615e+00  6.328e+01  2.490e+01 -7.238936e-02  0.000000e+00  1.318320e-02  1.019004e+01  8.298457e+01 -1.593973e-01   444     0
 4.468e-01 -5.466e-01  1.540e+00  5.990e+01  2.351e+01 -6.186965e-02  0.000000e+00  1.243972e-02  1.004288e+01  7.836397e+01 -1.638096e-01   445     0
 4.357e-01 -6.178e-01  1.465e+00  5.656e+01  2.214e+01 -5.263278e-02  0.000000e+00  1.158656e-02  9.893323e+00  7.381188e+01 -1.678252e-01   446     0
 4.242e-01 -6.881e-01  1.388e+00  5.327e+01  2.080e+01 -4.439216e-02  0.000000e+00  1.064739e-02  9.741970e+00  6.931917e+01 -1.714508e-01   447     0
 4.122e-01 -7.575e-01  1.311e+00  5.001e+01  1.947e+01 -3.666489e-02  0.000000e+00  9.564062e-03  9.589413e+00  6.489333e+01 -1.746955e-01   448     0
 3.999e-01 -8.259e-01  1.233e+00  4.680e+01  1.816e+01 -2.796170e-02  0.000000e+00  7.942045e-03  9.436255e+00  6.052469e+01 -1.775706e-01   449     0
 4.910e-01  9.513e-01  2.464e+00  9.985e+01  3.197e+01 -3.193188e-01  0.000000e+00 -1.049950e-01  3.025395e+01  1.065603e+02 -5.498200e-02   450     0
 4.903e-01  8.783e-01  2.457e+00  1.043e+02  3.389e+01 -4.138615e-01  0.000000e+00 -1.246826e-01  3.018499e+01  1.129804e+02 -1.096590e-01   451     0
 4.891e-01  8.046e-01  2.445e+00  1.079e+02  3.550e+01 -4.573446e-01  0.000000e+00 -1.224566e-01  3.007037e+01  1.183488e+02 -1.637292e-01   452     0
 4.874e-01  7.304e-01  2.428e+00  1.107e+02  3.678e+01 -4.744850e-01  0.000000e+00 -1.107050e-01  2.991053e+01  1.225959e+02 -2.168950e-01   453     0
 4.852e-01  6.557e-01  2.407e+00  1.129e+02  3.778e+01 -4.741277e-01  0.000000e+00 -9.448439e-02  2.970612e+01  1.259376e+02 -2.688671e-01   454     0
 4.825e-01  5.807e-01  2.380e+00  1.141e+02  3.840e+01 -4.611573e-01  0.000000e+00 -7.662105e-02  2.945794e+01  1.280065e+02 -3.193655e-01   455     0
 4.794e-01  5.053e-01  2.350e+00  1.144e+02  3.869e+01 -4.390667e-01  0.000000e+00 -5.890760e-02  2.916697e+01  1.289725e+02 -3.681225e-01   456     0
 4.758e-01  4.297e-01  2.314e+00  1.141e+02  3.868e+01 -4.106681e-01  0.000000e+00 -4.248357e-02  2.883438e+01  1.289432e+02 -4.148853e-01   457     0
 4.717e-01  3.538e-01  2.275e+00  1.131e+02  3.840e+01 -3.782822e-01  0.000000e+00 -2.802058e-02  2.846147e+01  1.280016e+02 -4.594169e-01   458     0
 4.672e-01  2.779e-01  2.231e+00  1.114e+02  3.788e+01 -3.438844e-01  0.000000e+00 -1.584865e-02  2.804973e+01  1.262513e+02 -5.014993e-01   459     0
 4.622e-01  2.020e-01  2.184e+00  1.092e+02  3.711e+01 -3.090488e-01  0.000000e+00 -6.027478e-03  2.760078e+01  1.236986e+02 -5.409345e-01   460     0
 4.567e-01  1.261e-01  2.133e+00  1.065e+02  3.618e+01 -2.750449e-01  0.000000e+00  1.561826e-03  2.711642e+01  1.205901e+02 -5.775458e-01   461     0
 4.508e-01  5.036e-02  2.078e+00  1.035e+02  3.510e+01 -2.427429e-01  0.000000e+00  7.156776e-03  2.659855e+01  1.169928e+02 -6.111806e-01   462     0
