# resolved stresses from BC code 51 for each patch: s_strike s_dip s_normal
 2.61228e+03  4.16238e+02 -7.67134e+02
 2.56588e+03  4.32003e+02 -7.40477e+02
 2.51695e+03  4.46063e+02 -7.12883e+02
 2.46553e+03  4.58363e+02 -6.84460e+02
 2.41169e+03  4.68853e+02 -6.55321e+02
 2.35546e+03  4.77494e+02 -6.25581e+02
 2.29691e+03  4.84250e+02 -5.95357e+02
 2.23609e+03  4.89094e+02 -5.64769e+02
 2.17306e+03  4.92009e+02 -5.33936e+02
 2.10789e+03  4.92982e+02 -5.02982e+02
 2.72174e+03  2.53268e+01 -8.15909e+02
 2.71771e+03  5.05534e+01 -8.13524e+02
 2.71100e+03  7.55807e+01 -8.09560e+02
 2.70161e+03  1.00310e+02 -8.04033e+02
 2.68956e+03  1.24643e+02 -7.96963e+02
 2.67485e+03  1.48484e+02 -7.88380e+02
 2.65750e+03  1.71739e+02 -7.78317e+02
 2.63753e+03  1.94317e+02 -7.66813e+02
 2.61496e+03  2.16127e+02 -7.53914e+02
 2.58980e+03  2.37085e+02 -7.39671e+02
 2.56210e+03  2.57107e+02 -7.24141e+02
 2.53186e+03  2.76114e+02 -7.07384e+02
 2.49912e+03  2.94031e+02 -6.89466e+02
 2.46392e+03  3.10788e+02 -6.70459e+02
 2.42628e+03  3.26319e+02 -6.50437e+02
 2.38625e+03  3.40562e+02 -6.29479e+02
 2.34387e+03  3.53460e+02 -6.07669e+02
 2.29917e+03  3.64964e+02 -5.85091e+02
 2.25221e+03  3.75028e+02 -5.61836e+02
 2.20302e+03  3.83611e+02 -5.37995e+02
 2.15166e+03  3.90680e+02 -5.13662e+02
 2.09817e+03  3.96208e+02 -4.88933e+02
 2.04261e+03  4.00172e+02 -4.63906e+02
 1.98504e+03  4.02556e+02 -4.38679e+02
 1.92551e+03  4.03352e+02 -4.13352e+02
 2.45320e+03  2.02184e+01 -6.53360e+02
 2.44957e+03  4.03570e+01 -6.51456e+02
 2.44352e+03  6.03364e+01 -6.48292e+02
 2.43506e+03  8.00775e+01 -6.43879e+02
 2.42419e+03  9.95028e+01 -6.38236e+02
 2.41093e+03  1.18535e+02 -6.31384e+02
 2.39530e+03  1.37100e+02 -6.23350e+02
 2.37730e+03  1.55124e+02 -6.14166e+02
 2.35695e+03  1.72535e+02 -6.03869e+02
 2.33428e+03  1.89265e+02 -5.92499e+02
 2.30931e+03  2.05249e+02 -5.80101e+02
 2.28205e+03  2.20423e+02 -5.66724e+02
 2.25255e+03  2.34726e+02 -5.52420e+02
 2.22082e+03  2.48103e+02 -5.37247e+02
 2.18689e+03  2.60502e+02 -5.21263e+02
 2.15081e+03  2.71872e+02 -5.04533e+02
 2.11261e+03  2.82169e+02 -4.87121e+02
 2.07233e+03  2.91352e+02 -4.69098e+02
 2.02999e+03  2.99386e+02 -4.50533e+02
 1.98566e+03  3.06238e+02 -4.31500e+02
 1.93936e+03  3.11882e+02 -4.12075e+02
 1.89115e+03  3.16294e+02 -3.92334e+02
 1.84108e+03  3.19459e+02 -3.72355e+02
 1.78919e+03  3.21362e+02 -3.52216e+02
 1.73553e+03  3.21998e+02 -3.31998e+02
 2.17498e+03  1.56498e+01 -5.07985e+02
 2.17176e+03  3.12379e+01 -5.06512e+02
 2.16639e+03  4.67027e+01 -5.04062e+02
 2.15889e+03  6.19831e+01 -5.00647e+02
 2.14926e+03  7.70189e+01 -4.96278e+02
 2.13751e+03  9.17508e+01 -4.90975e+02
 2.12364e+03  1.06121e+02 -4.84756e+02
 2.10768e+03  1.20072e+02 -4.77648e+02
 2.08965e+03  1.33549e+02 -4.69678e+02
 2.06955e+03  1.46499e+02 -4.60877e+02
 2.04740e+03  1.58871e+02 -4.51280e+02
 2.02324e+03  1.70616e+02 -4.40926e+02
 1.99708e+03  1.81687e+02 -4.29854e+02
 1.96895e+03  1.92042e+02 -4.18109e+02
 1.93887e+03  2.01638e+02 -4.05737e+02
 1.90689e+03  2.10439e+02 -3.92787e+02
 1.87302e+03  2.18409e+02 -3.79310e+02
 1.83730e+03  2.25518e+02 -3.65359e+02
 1.79977e+03  2.31736e+02 -3.50989e+02
 1.76046e+03  2.37040e+02 -3.36257e+02
 1.71942e+03  2.41408e+02 -3.21222e+02
 1.67667e+03  2.44824e+02 -3.05941e+02
 1.63228e+03  2.47273e+02 -2.90476e+02
 1.58627e+03  2.48747e+02 -2.74888e+02
 1.53870e+03  2.49239e+02 -2.59239e+02
 1.88817e+03  1.16390e+01 -3.80360e+02
 1.88538e+03  2.32321e+01 -3.79264e+02
 1.88072e+03  3.47335e+01 -3.77442e+02
 1.87421e+03  4.60978e+01 -3.74902e+02
 1.86585e+03  5.72802e+01 -3.71653e+02
 1.85564e+03  6.82366e+01 -3.67709e+02
 1.84361e+03  7.89236e+01 -3.63084e+02
 1.82975e+03  8.92992e+01 -3.57797e+02
 1.81410e+03  9.93223e+01 -3.51870e+02
 1.79665e+03  1.08953e+02 -3.45324e+02
 1.77742e+03  1.18155e+02 -3.38187e+02
 1.75645e+03  1.26889e+02 -3.30486e+02
 1.73373e+03  1.35124e+02 -3.22252e+02
 1.70931e+03  1.42824e+02 -3.13517e+02
 1.68320e+03  1.49962e+02 -3.04316e+02
 1.65543e+03  1.56507e+02 -2.94685e+02
 1.62603e+03  1.62435e+02 -2.84662e+02
 1.59502e+03  1.67721e+02 -2.74286e+02
 1.56244e+03  1.72346e+02 -2.63599e+02
 1.52832e+03  1.76290e+02 -2.52643e+02
 1.49269e+03  1.79539e+02 -2.41460e+02
 1.45558e+03  1.82079e+02 -2.30096e+02
 1.41704e+03  1.83901e+02 -2.18595e+02
 1.37710e+03  1.84997e+02 -2.07002e+02
 1.33580e+03  1.85363e+02 -1.95363e+02
 1.59391e+03  8.20178e+00 -2.70984e+02
 1.59155e+03  1.63712e+01 -2.70212e+02
 1.58762e+03  2.44760e+01 -2.68928e+02
 1.58213e+03  3.24841e+01 -2.67138e+02
 1.57507e+03  4.03641e+01 -2.64849e+02
 1.56646e+03  4.80848e+01 -2.62069e+02
 1.55630e+03  5.56157e+01 -2.58811e+02
 1.54460e+03  6.29272e+01 -2.55085e+02
 1.53138e+03  6.99903e+01 -2.50908e+02
 1.51665e+03  7.67771e+01 -2.46296e+02
 1.50042e+03  8.32610e+01 -2.41266e+02
 1.48272e+03  8.94163e+01 -2.35840e+02
 1.46354e+03  9.52187e+01 -2.30037e+02
 1.44293e+03  1.00645e+02 -2.23882e+02
 1.42089e+03  1.05675e+02 -2.17398e+02
 1.39745e+03  1.10287e+02 -2.10611e+02
 1.37263e+03  1.14464e+02 -2.03548e+02
 1.34645e+03  1.18189e+02 -1.96237e+02
 1.31895e+03  1.21448e+02 -1.88706e+02
 1.29014e+03  1.24228e+02 -1.80985e+02
 1.26006e+03  1.26517e+02 -1.73105e+02
 1.22874e+03  1.28307e+02 -1.65097e+02
 1.19620e+03  1.29591e+02 -1.56992e+02
 1.16249e+03  1.30363e+02 -1.48823e+02
 1.12762e+03  1.30621e+02 -1.40621e+02
 1.29337e+03  5.35167e+00 -1.80293e+02
 1.29145e+03  1.06822e+01 -1.79789e+02
 1.28826e+03  1.59706e+01 -1.78951e+02
 1.28380e+03  2.11959e+01 -1.77783e+02
 1.27807e+03  2.63376e+01 -1.76289e+02
 1.27109e+03  3.13754e+01 -1.74476e+02
 1.26284e+03  3.62893e+01 -1.72349e+02
 1.25335e+03  4.10600e+01 -1.69918e+02
 1.24263e+03  4.56687e+01 -1.67193e+02
 1.23067e+03  5.00971e+01 -1.64183e+02
 1.21750e+03  5.43279e+01 -1.60901e+02
 1.20314e+03  5.83442e+01 -1.57361e+02
 1.18758e+03  6.21302e+01 -1.53575e+02
 1.17085e+03  6.56711e+01 -1.49558e+02
 1.15297e+03  6.89528e+01 -1.45327e+02
 1.13395e+03  7.19624e+01 -1.40899e+02
 1.11380e+03  7.46879e+01 -1.36290e+02
 1.09256e+03  7.71187e+01 -1.31520e+02
 1.07025e+03  7.92452e+01 -1.26606e+02
 1.04687e+03  8.10589e+01 -1.21568e+02
 1.02246e+03  8.25527e+01 -1.16426e+02
 9.97048e+02  8.37207e+01 -1.11201e+02
 9.70648e+02  8.45583e+01 -1.05913e+02
 9.43289e+02  8.50622e+01 -1.00582e+02
 9.15000e+02  8.52303e+01 -9.52303e+01
 9.87715e+02  3.09995e+00 -1.08642e+02
 9.86252e+02  6.18766e+00 -1.08350e+02
 9.83817e+02  9.25095e+00 -1.07865e+02
 9.80410e+02  1.22777e+01 -1.07188e+02
 9.76036e+02  1.52561e+01 -1.06323e+02
 9.70698e+02  1.81742e+01 -1.05272e+02
 9.64403e+02  2.10206e+01 -1.04041e+02
 9.57156e+02  2.37840e+01 -1.02633e+02
 9.48964e+02  2.64536e+01 -1.01054e+02
 9.39836e+02  2.90188e+01 -9.93105e+01
 9.29780e+02  3.14694e+01 -9.74096e+01
 9.18807e+02  3.37958e+01 -9.53586e+01
 9.06927e+02  3.59889e+01 -9.31655e+01
 8.94152e+02  3.80400e+01 -9.08391e+01
 8.80495e+02  3.99409e+01 -8.83884e+01
 8.65968e+02  4.16842e+01 -8.58232e+01
 8.50587e+02  4.32630e+01 -8.31537e+01
 8.34367e+02  4.46710e+01 -8.03902e+01
 8.17323e+02  4.59027e+01 -7.75438e+01
 7.99472e+02  4.69533e+01 -7.46257e+01
 7.80833e+02  4.78186e+01 -7.16474e+01
 7.61423e+02  4.84952e+01 -6.86206e+01
 7.41261e+02  4.89804e+01 -6.55573e+01
 7.20368e+02  4.92722e+01 -6.24696e+01
 6.98764e+02  4.93696e+01 -5.93696e+01
 6.78164e+02  1.45552e+00 -5.63153e+01
 6.77160e+02  2.90529e+00 -5.61782e+01
 6.75488e+02  4.34360e+00 -5.59504e+01
 6.73149e+02  5.76476e+00 -5.56328e+01
 6.70146e+02  7.16317e+00 -5.52265e+01
 6.66481e+02  8.53332e+00 -5.47332e+01
 6.62159e+02  9.86978e+00 -5.41549e+01
 6.57183e+02  1.11673e+01 -5.34937e+01
 6.51558e+02  1.24207e+01 -5.27525e+01
 6.45291e+02  1.36252e+01 -5.19339e+01
 6.38387e+02  1.47758e+01 -5.10414e+01
 6.30852e+02  1.58681e+01 -5.00784e+01
 6.22696e+02  1.68979e+01 -4.90487e+01
 6.13924e+02  1.78609e+01 -4.79563e+01
 6.04547e+02  1.87534e+01 -4.68057e+01
 5.94573e+02  1.95720e+01 -4.56012e+01
 5.84013e+02  2.03132e+01 -4.43478e+01
 5.72876e+02  2.09744e+01 -4.30503e+01
 5.61173e+02  2.15527e+01 -4.17138e+01
 5.48917e+02  2.20460e+01 -4.03437e+01
 5.36119e+02  2.24523e+01 -3.89453e+01
 5.22792e+02  2.27699e+01 -3.75241e+01
 5.08950e+02  2.29977e+01 -3.60858e+01
 4.94604e+02  2.31348e+01 -3.46360e+01
 4.79771e+02  2.31805e+01 -3.31805e+01
 3.65940e+02  4.24865e-01 -2.35194e+01
 3.65398e+02  8.48051e-01 -2.34794e+01
 3.64496e+02  1.26789e+00 -2.34129e+01
 3.63234e+02  1.68273e+00 -2.33202e+01
 3.61613e+02  2.09092e+00 -2.32016e+01
 3.59636e+02  2.49087e+00 -2.30576e+01
 3.57303e+02  2.88098e+00 -2.28888e+01
 3.54618e+02  3.25973e+00 -2.26958e+01
 3.51583e+02  3.62560e+00 -2.24794e+01
 3.48201e+02  3.97717e+00 -2.22405e+01
 3.44476e+02  4.31305e+00 -2.19800e+01
 3.40410e+02  4.63190e+00 -2.16988e+01
 3.36009e+02  4.93247e+00 -2.13983e+01
 3.31276e+02  5.21358e+00 -2.10794e+01
 3.26216e+02  5.47411e+00 -2.07435e+01
 3.20834e+02  5.71304e+00 -2.03920e+01
 3.15135e+02  5.92942e+00 -2.00261e+01
 3.09126e+02  6.12240e+00 -1.96474e+01
 3.02811e+02  6.29121e+00 -1.92572e+01
 2.96198e+02  6.43520e+00 -1.88573e+01
 2.89292e+02  6.55380e+00 -1.84491e+01
 2.82101e+02  6.64652e+00 -1.80343e+01
 2.74631e+02  6.71302e+00 -1.76144e+01
 2.66890e+02  6.75302e+00 -1.71912e+01
 2.58886e+02  6.76637e+00 -1.67664e+01
 5.22690e+01  1.20398e-02 -1.03831e+01
 5.21916e+01  2.40320e-02 -1.03820e+01
 5.20627e+01  3.59294e-02 -1.03801e+01
 5.18824e+01  4.76849e-02 -1.03775e+01
 5.16510e+01  5.92524e-02 -1.03741e+01
 5.13685e+01  7.05859e-02 -1.03700e+01
 5.10354e+01  8.16409e-02 -1.03652e+01
 5.06519e+01  9.23737e-02 -1.03598e+01
 5.02184e+01  1.02742e-01 -1.03536e+01
 4.97353e+01  1.12705e-01 -1.03469e+01
 4.92032e+01  1.22223e-01 -1.03395e+01
 4.86225e+01  1.31258e-01 -1.03315e+01
 4.79938e+01  1.39776e-01 -1.03230e+01
 4.73177e+01  1.47742e-01 -1.03140e+01
 4.65950e+01  1.55125e-01 -1.03044e+01
 4.58263e+01  1.61895e-01 -1.02945e+01
 4.50123e+01  1.68027e-01 -1.02841e+01
 4.41540e+01  1.73496e-01 -1.02734e+01
 4.32520e+01  1.78280e-01 -1.02623e+01
 4.23074e+01  1.82360e-01 -1.02510e+01
 4.13210e+01  1.85721e-01 -1.02394e+01
 4.02938e+01  1.88348e-01 -1.02277e+01
 3.92269e+01  1.90233e-01 -1.02158e+01
 3.81213e+01  1.91366e-01 -1.02038e+01
 3.69780e+01  1.91745e-01 -1.01917e+01
-2.61608e+02  2.18684e-01 -1.69586e+01
-2.61221e+02  4.36504e-01 -1.69380e+01
-2.60576e+02  6.52603e-01 -1.69038e+01
-2.59674e+02  8.66124e-01 -1.68561e+01
-2.58515e+02  1.07623e+00 -1.67950e+01
-2.57101e+02  1.28209e+00 -1.67209e+01
-2.55434e+02  1.48288e+00 -1.66340e+01
-2.53514e+02  1.67783e+00 -1.65347e+01
-2.51345e+02  1.86615e+00 -1.64233e+01
-2.48927e+02  2.04711e+00 -1.63004e+01
-2.46264e+02  2.21999e+00 -1.61663e+01
-2.43357e+02  2.38411e+00 -1.60216e+01
-2.40211e+02  2.53882e+00 -1.58669e+01
-2.36827e+02  2.68351e+00 -1.57027e+01
-2.33210e+02  2.81760e+00 -1.55299e+01
-2.29362e+02  2.94058e+00 -1.53489e+01
-2.25288e+02  3.05196e+00 -1.51606e+01
-2.20992e+02  3.15129e+00 -1.49656e+01
-2.16478e+02  3.23818e+00 -1.47648e+01
-2.11750e+02  3.31229e+00 -1.45590e+01
-2.06813e+02  3.37333e+00 -1.43489e+01
-2.01672e+02  3.42106e+00 -1.41354e+01
-1.96332e+02  3.45529e+00 -1.39193e+01
-1.90798e+02  3.47588e+00 -1.37014e+01
-1.85076e+02  3.48275e+00 -1.34828e+01
-5.74453e+02  1.04398e+00 -4.32200e+01
-5.73603e+02  2.08384e+00 -4.31217e+01
-5.72186e+02  3.11548e+00 -4.29583e+01
-5.70205e+02  4.13482e+00 -4.27305e+01
-5.67661e+02  5.13784e+00 -4.24391e+01
-5.64557e+02  6.12059e+00 -4.20852e+01
-5.60895e+02  7.07918e+00 -4.16704e+01
-5.56680e+02  8.00983e+00 -4.11962e+01
-5.51916e+02  8.90887e+00 -4.06645e+01
-5.46607e+02  9.77275e+00 -4.00774e+01
-5.40759e+02  1.05981e+01 -3.94373e+01
-5.34377e+02  1.13816e+01 -3.87465e+01
-5.27467e+02  1.21201e+01 -3.80080e+01
-5.20037e+02  1.28109e+01 -3.72245e+01
-5.12094e+02  1.34510e+01 -3.63992e+01
-5.03646e+02  1.40381e+01 -3.55353e+01
-4.94700e+02  1.45698e+01 -3.46362e+01
-4.85266e+02  1.50440e+01 -3.37056e+01
-4.75354e+02  1.54588e+01 -3.27470e+01
-4.64972e+02  1.58126e+01 -3.17642e+01
-4.54131e+02  1.61041e+01 -3.07612e+01
-4.42842e+02  1.63319e+01 -2.97419e+01
-4.31116e+02  1.64953e+01 -2.87102e+01
-4.18965e+02  1.65936e+01 -2.76704e+01
-4.06400e+02  1.66264e+01 -2.66264e+01
-8.85031e+02  2.48468e+00 -8.90636e+01
-8.83721e+02  4.95954e+00 -8.88296e+01
-8.81538e+02  7.41484e+00 -8.84407e+01
-8.78486e+02  9.84086e+00 -8.78985e+01
-8.74566e+02  1.22281e+01 -8.72049e+01
-8.69784e+02  1.45670e+01 -8.63629e+01
-8.64143e+02  1.68484e+01 -8.53756e+01
-8.57649e+02  1.90634e+01 -8.42470e+01
-8.50309e+02  2.12031e+01 -8.29816e+01
-8.42130e+02  2.32591e+01 -8.15843e+01
-8.33120e+02  2.52234e+01 -8.00607e+01
-8.23287e+02  2.70881e+01 -7.84167e+01
-8.12642e+02  2.88459e+01 -7.66589e+01
-8.01195e+02  3.04898e+01 -7.47942e+01
-7.88958e+02  3.20135e+01 -7.28300e+01
-7.75941e+02  3.34108e+01 -7.07739e+01
-7.62159e+02  3.46762e+01 -6.86342e+01
-7.47625e+02  3.58048e+01 -6.64193e+01
-7.32353e+02  3.67920e+01 -6.41378e+01
-7.16358e+02  3.76341e+01 -6.17989e+01
-6.99657e+02  3.83276e+01 -5.94117e+01
-6.82265e+02  3.88699e+01 -5.69857e+01
-6.64199e+02  3.92588e+01 -5.45304e+01
-6.45478e+02  3.94927e+01 -5.20555e+01
-6.26120e+02  3.95708e+01 -4.95708e+01
-1.19211e+03  4.53506e+00 -1.54308e+02
-1.19035e+03  9.05221e+00 -1.53881e+02
-1.18741e+03  1.35336e+01 -1.53171e+02
-1.18330e+03  1.79617e+01 -1.52181e+02
-1.17802e+03  2.23188e+01 -1.50915e+02
-1.17158e+03  2.65879e+01 -1.49378e+02
-1.16398e+03  3.07520e+01 -1.47576e+02
-1.15523e+03  3.47947e+01 -1.45517e+02
-1.14534e+03  3.87002e+01 -1.43207e+02
-1.13433e+03  4.24529e+01 -1.40657e+02
-1.12219e+03  4.60381e+01 -1.37876e+02
-1.10895e+03  4.94415e+01 -1.34875e+02
-1.09461e+03  5.26499e+01 -1.31667e+02
-1.07919e+03  5.56504e+01 -1.28263e+02
-1.06270e+03  5.84314e+01 -1.24678e+02
-1.04517e+03  6.09817e+01 -1.20925e+02
-1.02661e+03  6.32914e+01 -1.17020e+02
-1.00703e+03  6.53513e+01 -1.12977e+02
-9.86460e+02  6.71533e+01 -1.08813e+02
-9.64916e+02  6.86902e+01 -1.04544e+02
-9.42419e+02  6.99561e+01 -1.00187e+02
-9.18992e+02  7.09459e+01 -9.57588e+01
-8.94659e+02  7.16556e+01 -9.12774e+01
-8.69442e+02  7.20826e+01 -8.67602e+01
-8.43367e+02  7.22252e+01 -8.22252e+01
-1.49449e+03  7.18708e+00 -2.38696e+02
-1.49228e+03  1.43458e+01 -2.38020e+02
-1.48860e+03  2.14479e+01 -2.36895e+02
-1.48344e+03  2.84653e+01 -2.35326e+02
-1.47682e+03  3.53704e+01 -2.33320e+02
-1.46875e+03  4.21359e+01 -2.30884e+02
-1.45922e+03  4.87352e+01 -2.28029e+02
-1.44826e+03  5.51421e+01 -2.24764e+02
-1.43586e+03  6.13313e+01 -2.21104e+02
-1.42205e+03  6.72785e+01 -2.17062e+02
-1.40683e+03  7.29602e+01 -2.12655e+02
