# fault state: note that stresses are only those due to slip and do not include background stress
#    pos_1/W    pos_2/W       area        s_c    m_d*s_n           u_s           u_n           u_d           s_s           s_n           s_d pach#  grp#
 9.266e-01  9.077e-01  2.464e+00  1.446e+03  6.755e+01  7.856525e-01  0.000000e+00 -3.371816e-01 -1.293367e+03  2.251812e+02 -5.351667e+00   300     0
 9.252e-01  8.348e-01  2.457e+00  1.468e+03  7.782e+01  1.037673e+00  0.000000e+00 -3.818439e-01 -1.291452e+03  2.594100e+02 -1.068219e+01   301     0
 9.229e-01  7.612e-01  2.445e+00  1.483e+03  8.578e+01  1.159161e+00  0.000000e+00 -3.559830e-01 -1.288263e+03  2.859470e+02 -1.597058e+01   302     0
 9.197e-01  6.872e-01  2.428e+00  1.492e+03  9.152e+01  1.211767e+00  0.000000e+00 -3.038752e-01 -1.283802e+03  3.050733e+02 -2.119592e+01   303     0
 9.156e-01  6.127e-01  2.407e+00  1.496e+03  9.562e+01  1.219433e+00  0.000000e+00 -2.428023e-01 -1.278074e+03  3.187416e+02 -2.633762e+01   304     0
 9.106e-01  5.379e-01  2.380e+00  1.495e+03  9.825e+01  1.195881e+00  0.000000e+00 -1.814976e-01 -1.271085e+03  3.274969e+02 -3.137539e+01   305     0
 9.047e-01  4.628e-01  2.350e+00  1.490e+03  9.941e+01  1.150615e+00  0.000000e+00 -1.247589e-01 -1.262842e+03  3.313581e+02 -3.628931e+01   306     0
 8.979e-01  3.875e-01  2.314e+00  1.480e+03  9.944e+01  1.090894e+00  0.000000e+00 -7.512364e-02 -1.253352e+03  3.314749e+02 -4.106003e+01   307     0
 8.902e-01  3.120e-01  2.275e+00  1.468e+03  9.866e+01  1.022339e+00  0.000000e+00 -3.367979e-02 -1.242625e+03  3.288812e+02 -4.566869e+01   308     0
 8.817e-01  2.365e-01  2.231e+00  1.452e+03  9.705e+01  9.492172e-01  0.000000e+00 -5.519486e-04 -1.230672e+03  3.234940e+02 -5.009714e+01   309     0
 8.722e-01  1.610e-01  2.184e+00  1.434e+03  9.472e+01  8.749818e-01  0.000000e+00  2.476976e-02 -1.217505e+03  3.157341e+02 -5.432787e+01   310     0
 8.619e-01  8.562e-02  2.133e+00  1.413e+03  9.200e+01  8.020838e-01  0.000000e+00  4.317121e-02 -1.203136e+03  3.066587e+02 -5.834418e+01   311     0
 8.508e-01  1.038e-02  2.078e+00  1.390e+03  8.878e+01  7.321113e-01  0.000000e+00  5.572013e-02 -1.187579e+03  2.959228e+02 -6.213025e+01   312     0
 8.388e-01 -6.461e-02  2.020e+00  1.365e+03  8.532e+01  6.661988e-01  0.000000e+00  6.352075e-02 -1.170851e+03  2.843998e+02 -6.567110e+01   313     0
 8.260e-01 -1.393e-01  1.958e+00  1.338e+03  8.165e+01  6.048138e-01  0.000000e+00  6.760510e-02 -1.152967e+03  2.721803e+02 -6.895280e+01   314     0
 8.124e-01 -2.136e-01  1.894e+00  1.311e+03  7.783e+01  5.482280e-01  0.000000e+00  6.889819e-02 -1.133946e+03  2.594385e+02 -7.196236e+01   315     0
 7.979e-01 -2.874e-01  1.828e+00  1.281e+03  7.396e+01  4.963821e-01  0.000000e+00  6.818223e-02 -1.113805e+03  2.465298e+02 -7.468792e+01   316     0
 7.827e-01 -3.607e-01  1.759e+00  1.251e+03  7.002e+01  4.490490e-01  0.000000e+00  6.608825e-02 -1.092565e+03  2.333976e+02 -7.711872e+01   317     0
 7.667e-01 -4.334e-01  1.688e+00  1.219e+03  6.606e+01  4.058968e-01  0.000000e+00  6.310950e-02 -1.070247e+03  2.201865e+02 -7.924516e+01   318     0
 7.500e-01 -5.054e-01  1.615e+00  1.187e+03  6.215e+01  3.665387e-01  0.000000e+00  5.962126e-02 -1.046872e+03  2.071566e+02 -8.105887e+01   319     0
 7.325e-01 -5.767e-01  1.540e+00  1.153e+03  5.828e+01  3.304143e-01  0.000000e+00  5.588284e-02 -1.022465e+03  1.942528e+02 -8.255268e+01   320     0
 7.143e-01 -6.472e-01  1.465e+00  1.119e+03  5.442e+01  2.968795e-01  0.000000e+00  5.206909e-02 -9.970482e+02  1.813925e+02 -8.372068e+01   321     0
 6.954e-01 -7.167e-01  1.388e+00  1.084e+03  5.058e+01  2.647825e-01  0.000000e+00  4.821771e-02 -9.706479e+02  1.686124e+02 -8.455827e+01   322     0
 6.758e-01 -7.853e-01  1.311e+00  1.047e+03  4.668e+01  2.315717e-01  0.000000e+00  4.406485e-02 -9.432894e+02  1.556010e+02 -8.506216e+01   323     0
 6.555e-01 -8.529e-01  1.233e+00  1.010e+03  4.267e+01  1.871925e-01  0.000000e+00  3.776491e-02 -9.150000e+02  1.422345e+02 -8.523034e+01   324     0
 8.559e-01  9.168e-01  2.464e+00  1.144e+03  6.923e+01  5.125944e-01  0.000000e+00 -3.693016e-01 -9.877146e+02  2.307532e+02 -3.099951e+00   325     0
 8.546e-01  8.439e-01  2.457e+00  1.168e+03  8.015e+01  6.806717e-01  0.000000e+00 -4.223289e-01 -9.862522e+02  2.671718e+02 -6.187655e+00   326     0
 8.525e-01  7.703e-01  2.445e+00  1.185e+03  8.849e+01  7.632252e-01  0.000000e+00 -3.987719e-01 -9.838165e+02  2.949636e+02 -9.250952e+00   327     0
 8.495e-01  6.962e-01  2.428e+00  1.197e+03  9.480e+01  8.000857e-01  0.000000e+00 -3.461305e-01 -9.804099e+02  3.160117e+02 -1.227773e+01   328     0
 8.457e-01  6.217e-01  2.407e+00  1.202e+03  9.917e+01  8.070231e-01  0.000000e+00 -2.829439e-01 -9.760358e+02  3.305723e+02 -1.525606e+01   329     0
 8.411e-01  5.468e-01  2.380e+00  1.204e+03  1.020e+02  7.930897e-01  0.000000e+00 -2.186516e-01 -9.706984e+02  3.399829e+02 -1.817419e+01   330     0
 8.357e-01  4.717e-01  2.350e+00  1.201e+03  1.034e+02  7.646329e-01  0.000000e+00 -1.585204e-01 -9.644031e+02  3.447214e+02 -2.102057e+01   331     0
 8.294e-01  3.963e-01  2.314e+00  1.194e+03  1.037e+02  7.264583e-01  0.000000e+00 -1.054284e-01 -9.571560e+02  3.455039e+02 -2.378401e+01   332     0
 8.223e-01  3.208e-01  2.275e+00  1.184e+03  1.028e+02  6.823998e-01  0.000000e+00 -6.068393e-02 -9.489643e+02  3.425825e+02 -2.645358e+01   333     0
 8.144e-01  2.452e-01  2.231e+00  1.171e+03  1.011e+02  6.352727e-01  0.000000e+00 -2.454135e-02 -9.398361e+02  3.371046e+02 -2.901875e+01   334     0
 8.057e-01  1.696e-01  2.184e+00  1.155e+03  9.880e+01  5.873341e-01  0.000000e+00  3.447276e-03 -9.297804e+02  3.293188e+02 -3.146940e+01   335     0
 7.962e-01  9.408e-02  2.133e+00  1.138e+03  9.587e+01  5.401454e-01  0.000000e+00  2.415255e-02 -9.188072e+02  3.195783e+02 -3.379585e+01   336     0
 7.859e-01  1.874e-02  2.078e+00  1.118e+03  9.253e+01  4.947940e-01  0.000000e+00  3.865414e-02 -9.069271e+02  3.084170e+02 -3.598893e+01   337     0
 7.748e-01 -5.638e-02  2.020e+00  1.096e+03  8.885e+01  4.519746e-01  0.000000e+00  4.809389e-02 -8.941521e+02  2.961555e+02 -3.803997e+01   338     0
 7.630e-01 -1.312e-01  1.958e+00  1.074e+03  8.496e+01  4.120385e-01  0.000000e+00  5.356083e-02 -8.804946e+02  2.831836e+02 -3.994089e+01   339     0
 7.504e-01 -2.056e-01  1.894e+00  1.050e+03  8.089e+01  3.750699e-01  0.000000e+00  5.602698e-02 -8.659681e+02  2.696484e+02 -4.168418e+01   340     0
 7.370e-01 -2.796e-01  1.828e+00  1.025e+03  7.679e+01  3.410985e-01  0.000000e+00  5.632102e-02 -8.505872e+02  2.559829e+02 -4.326295e+01   341     0
 7.230e-01 -3.530e-01  1.759e+00  9.988e+02  7.261e+01  3.099346e-01  0.000000e+00  5.510978e-02 -8.343667e+02  2.420301e+02 -4.467100e+01   342     0
 7.082e-01 -4.259e-01  1.688e+00  9.721e+02  6.846e+01  2.814006e-01  0.000000e+00  5.291982e-02 -8.173229e+02  2.281892e+02 -4.590274e+01   343     0
 6.927e-01 -4.981e-01  1.615e+00  9.445e+02  6.428e+01  2.552392e-01  0.000000e+00  5.016215e-02 -7.994724e+02  2.142547e+02 -4.695333e+01   344     0
 6.766e-01 -5.695e-01  1.540e+00  9.162e+02  6.016e+01  2.310879e-01  0.000000e+00  4.711799e-02 -7.808329e+02  2.005497e+02 -4.781861e+01   345     0
 6.598e-01 -6.401e-01  1.465e+00  8.873e+02  5.608e+01  2.084952e-01  0.000000e+00  4.397938e-02 -7.614228e+02  1.869329e+02 -4.849518e+01   346     0
 6.423e-01 -7.099e-01  1.388e+00  8.576e+02  5.202e+01  1.867294e-01  0.000000e+00  4.082280e-02 -7.412615e+02  1.733898e+02 -4.898035e+01   347     0
 6.242e-01 -7.787e-01  1.311e+00  8.271e+02  4.789e+01  1.639453e-01  0.000000e+00  3.745918e-02 -7.203684e+02  1.596400e+02 -4.927223e+01   348     0
 6.055e-01 -8.465e-01  1.233e+00  7.956e+02  4.364e+01  1.330285e-01  0.000000e+00  3.233982e-02 -6.987645e+02  1.454788e+02 -4.936965e+01   349     0
 7.843e-01  9.252e-01  2.464e+00  8.377e+02  7.051e+01  2.301293e-01  0.000000e+00 -3.945946e-01 -6.781642e+02  2.350387e+02 -1.455519e+00   350     0
 7.831e-01  8.522e-01  2.457e+00  8.636e+02  8.206e+01  3.111181e-01  0.000000e+00 -4.541959e-01 -6.771601e+02  2.735325e+02 -2.905287e+00   351     0
 7.812e-01  7.786e-01  2.445e+00  8.824e+02  9.082e+01  3.529857e-01  0.000000e+00 -4.324168e-01 -6.754878e+02  3.027360e+02 -4.343595e+00   352     0
 7.785e-01  7.045e-01  2.428e+00  8.955e+02  9.742e+01  3.731860e-01  0.000000e+00 -3.793196e-01 -6.731488e+02  3.247188e+02 -5.764756e+00   353     0
 7.750e-01  6.300e-01  2.407e+00  9.034e+02  1.021e+02  3.790366e-01  0.000000e+00 -3.144108e-01 -6.701455e+02  3.404345e+02 -7.163171e+00   354     0
 7.708e-01  5.551e-01  2.380e+00  9.068e+02  1.052e+02  3.748343e-01  0.000000e+00 -2.476761e-01 -6.664809e+02  3.505134e+02 -8.533317e+00   355     0
 7.658e-01  4.798e-01  2.350e+00  9.061e+02  1.067e+02  3.636684e-01  0.000000e+00 -1.847823e-01 -6.621585e+02  3.556137e+02 -9.869780e+00   356     0
 7.600e-01  4.044e-01  2.314e+00  9.018e+02  1.070e+02  3.479239e-01  0.000000e+00 -1.288628e-01 -6.571827e+02  3.565785e+02 -1.116730e+01   357     0
 7.535e-01  3.288e-01  2.275e+00  8.944e+02  1.062e+02  3.294143e-01  0.000000e+00 -8.140011e-02 -6.515583e+02  3.540199e+02 -1.242074e+01   358     0
 7.463e-01  2.531e-01  2.231e+00  8.841e+02  1.045e+02  3.093954e-01  0.000000e+00 -4.276828e-02 -6.452909e+02  3.482921e+02 -1.362516e+01   359     0
 7.383e-01  1.775e-01  2.184e+00  8.715e+02  1.021e+02  2.889434e-01  0.000000e+00 -1.257799e-02 -6.383866e+02  3.401833e+02 -1.477581e+01   360     0
 7.296e-01  1.019e-01  2.133e+00  8.570e+02  9.905e+01  2.686818e-01  0.000000e+00  1.001829e-02 -6.308524e+02  3.301587e+02 -1.586815e+01   361     0
 7.201e-01  2.642e-02  2.078e+00  8.407e+02  9.557e+01  2.491423e-01  0.000000e+00  2.611776e-02 -6.226955e+02  3.185683e+02 -1.689786e+01   362     0
 7.100e-01 -4.880e-02  2.020e+00  8.231e+02  9.177e+01  2.305299e-01  0.000000e+00  3.689297e-02 -6.139242e+02  3.059119e+02 -1.786089e+01   363     0
 6.992e-01 -1.237e-01  1.958e+00  8.041e+02  8.768e+01  2.129584e-01  0.000000e+00  4.346940e-02 -6.045470e+02  2.922806e+02 -1.875343e+01   364     0
 6.876e-01 -1.983e-01  1.894e+00  7.844e+02  8.350e+01  1.964992e-01  0.000000e+00  4.685659e-02 -5.945732e+02  2.783200e+02 -1.957195e+01   365     0
 6.754e-01 -2.724e-01  1.828e+00  7.636e+02  7.912e+01  1.811639e-01  0.000000e+00  4.792760e-02 -5.840126e+02  2.637475e+02 -2.031323e+01   366     0
 6.625e-01 -3.460e-01  1.759e+00  7.423e+02  7.475e+01  1.668741e-01  0.000000e+00  4.738572e-02 -5.728756e+02  2.491678e+02 -2.097435e+01   367     0
 6.490e-01 -4.190e-01  1.688e+00  7.205e+02  7.043e+01  1.535240e-01  0.000000e+00  4.578321e-02 -5.611733e+02  2.347553e+02 -2.155269e+01   368     0
 6.348e-01 -4.913e-01  1.615e+00  6.981e+02  6.608e+01  1.410570e-01  0.000000e+00  4.355135e-02 -5.489172e+02  2.202620e+02 -2.204597e+01   369     0
 6.200e-01 -5.629e-01  1.540e+00  6.752e+02  6.175e+01  1.292996e-01  0.000000e+00  4.100027e-02 -5.361193e+02  2.058334e+02 -2.245225e+01   370     0
 6.046e-01 -6.337e-01  1.465e+00  6.519e+02  5.748e+01  1.180743e-01  0.000000e+00  3.833982e-02 -5.227924e+02  1.916135e+02 -2.276992e+01   371     0
 5.886e-01 -7.036e-01  1.388e+00  6.281e+02  5.323e+01  1.069415e-01  0.000000e+00  3.566855e-02 -5.089496e+02  1.774237e+02 -2.299772e+01   372     0
 5.720e-01 -7.726e-01  1.311e+00  6.038e+02  4.893e+01  9.492217e-02  0.000000e+00  3.285412e-02 -4.946045e+02  1.631153e+02 -2.313477e+01   373     0
 5.549e-01 -8.406e-01  1.233e+00  5.786e+02  4.449e+01  7.779552e-02  0.000000e+00  2.855625e-02 -4.797712e+02  1.483081e+02 -2.318051e+01   374     0
 7.120e-01  9.329e-01  2.464e+00  5.281e+02  7.163e+01 -5.965209e-02  0.000000e+00 -4.131248e-01 -3.659400e+02  2.387512e+02 -4.248648e-01   375     0
 7.109e-01  8.598e-01  2.457e+00  5.550e+02  8.339e+01 -6.812418e-02  0.000000e+00 -4.774859e-01 -3.653982e+02  2.779630e+02 -8.480511e-01   376     0
 7.091e-01  7.862e-01  2.445e+00  5.755e+02  9.259e+01 -6.831620e-02  0.000000e+00 -4.569214e-01 -3.644958e+02  3.086244e+02 -1.267892e+00   377     0
 7.067e-01  7.121e-01  2.428e+00  5.901e+02  9.939e+01 -6.549840e-02  0.000000e+00 -4.033523e-01 -3.632337e+02  3.312932e+02 -1.682728e+00   378     0
 7.035e-01  6.375e-01  2.407e+00  6.001e+02  1.043e+02 -6.102616e-02  0.000000e+00 -3.370257e-01 -3.616131e+02  3.477754e+02 -2.090924e+00   379     0
 6.997e-01  5.626e-01  2.380e+00  6.056e+02  1.075e+02 -5.543536e-02  0.000000e+00 -2.683437e-01 -3.596356e+02  3.584903e+02 -2.490869e+00   380     0
 6.951e-01  4.873e-01  2.350e+00  6.072e+02  1.092e+02 -4.882949e-02  0.000000e+00 -2.032507e-01 -3.573033e+02  3.640862e+02 -2.880981e+00   381     0
 6.899e-01  4.118e-01  2.314e+00  6.052e+02  1.096e+02 -4.151850e-02  0.000000e+00 -1.450856e-01 -3.546183e+02  3.651719e+02 -3.259726e+00   382     0
 6.840e-01  3.361e-01  2.275e+00  6.005e+02  1.088e+02 -3.373043e-02  0.000000e+00 -9.547906e-02 -3.515834e+02  3.627090e+02 -3.625604e+00   383     0
 6.774e-01  2.604e-01  2.231e+00  5.933e+02  1.072e+02 -2.568700e-02  0.000000e+00 -5.489117e-02 -3.482014e+02  3.572579e+02 -3.977174e+00   384     0
 6.702e-01  1.847e-01  2.184e+00  5.838e+02  1.047e+02 -1.772964e-02  0.000000e+00 -2.298313e-02 -3.444759e+02  3.489943e+02 -4.313049e+00   385     0
 6.623e-01  1.090e-01  2.133e+00  5.724e+02  1.016e+02 -1.009162e-02  0.000000e+00  1.075205e-03 -3.404104e+02  3.386017e+02 -4.631901e+00   386     0
 6.537e-01  3.344e-02  2.078e+00  5.597e+02  9.803e+01 -2.967812e-03  0.000000e+00  1.838947e-02 -3.360089e+02  3.267696e+02 -4.932474e+00   387     0
 6.445e-01 -4.189e-02  2.020e+00  5.459e+02  9.412e+01  3.421831e-03  0.000000e+00  3.015591e-02 -3.312759e+02  3.137394e+02 -5.213580e+00   388     0
 6.347e-01 -1.169e-01  1.958e+00  5.309e+02  8.987e+01  9.027017e-03  0.000000e+00  3.753405e-02 -3.262159e+02  2.995620e+02 -5.474111e+00   389     0
 6.242e-01 -1.916e-01  1.894e+00  5.154e+02  8.552e+01  1.378377e-02  0.000000e+00  4.156842e-02 -3.208340e+02  2.850605e+02 -5.713038e+00   390     0
 6.131e-01 -2.658e-01  1.828e+00  4.992e+02  8.103e+01  1.769020e-02  0.000000e+00  4.316086e-02 -3.151354e+02  2.700949e+02 -5.929418e+00   391     0
 6.014e-01 -3.395e-01  1.759e+00  4.827e+02  7.652e+01  2.076576e-02  0.000000e+00  4.304712e-02 -3.091259e+02  2.550581e+02 -6.122398e+00   392     0
 5.891e-01 -4.126e-01  1.688e+00  4.658e+02  7.202e+01  2.308284e-02  0.000000e+00  4.180702e-02 -3.028113e+02  2.400519e+02 -6.291215e+00   393     0
 5.763e-01 -4.851e-01  1.615e+00  4.488e+02  6.753e+01  2.469770e-02  0.000000e+00  3.988769e-02 -2.961978e+02  2.250867e+02 -6.435203e+00   394     0
 5.628e-01 -5.569e-01  1.540e+00  4.315e+02  6.307e+01  2.568822e-02  0.000000e+00  3.761606e-02 -2.892921e+02  2.102331e+02 -6.553795e+00   395     0
 5.488e-01 -6.278e-01  1.465e+00  4.139e+02  5.865e+01  2.609611e-02  0.000000e+00  3.521864e-02 -2.821008e+02  1.954959e+02 -6.646523e+00   396     0
 5.343e-01 -6.979e-01  1.388e+00  3.962e+02  5.423e+01  2.588185e-02  0.000000e+00  3.281421e-02 -2.746312e+02  1.807696e+02 -6.713018e+00   397     0
 5.192e-01 -7.670e-01  1.311e+00  3.781e+02  4.979e+01  2.484793e-02  0.000000e+00  3.029920e-02 -2.668905e+02  1.659667e+02 -6.753021e+00   398     0
 5.037e-01 -8.352e-01  1.233e+00  3.593e+02  4.519e+01  2.178670e-02  0.000000e+00  2.645388e-02 -2.588864e+02  1.506306e+02 -6.766373e+00   399     0
 6.389e-01  9.397e-01  2.464e+00  2.160e+02  7.230e+01 -3.548037e-01  0.000000e+00 -4.250131e-01 -5.226899e+01  2.409885e+02 -1.203977e-02   400     0
 6.380e-01  8.667e-01  2.457e+00  2.440e+02  8.435e+01 -4.544106e-01  0.000000e+00 -4.922940e-01 -5.219160e+01  2.811549e+02 -2.403196e-02   401     0
 6.364e-01  7.931e-01  2.445e+00  2.657e+02  9.370e+01 -4.975825e-01  0.000000e+00 -4.723308e-01 -5.206271e+01  3.123274e+02 -3.592937e-02   402     0
 6.342e-01  7.190e-01  2.428e+00  2.821e+02  1.008e+02 -5.126936e-01  0.000000e+00 -4.182266e-01 -5.188244e+01  3.360728e+02 -4.768493e-02   403     0
 6.314e-01  6.443e-01  2.407e+00  2.938e+02  1.059e+02 -5.098004e-01  0.000000e+00 -3.507132e-01 -5.165096e+01  3.530597e+02 -5.925235e-02   404     0
 6.279e-01  5.693e-01  2.380e+00  3.012e+02  1.092e+02 -4.943086e-01  0.000000e+00 -2.805050e-01 -5.136851e+01  3.640286e+02 -7.058593e-02   405     0
 6.238e-01  4.940e-01  2.350e+00  3.050e+02  1.110e+02 -4.697544e-01  0.000000e+00 -2.137268e-01 -5.103537e+01  3.699760e+02 -8.164089e-02   406     0
 6.191e-01  4.185e-01  2.314e+00  3.057e+02  1.115e+02 -4.389345e-01  0.000000e+00 -1.538698e-01 -5.065186e+01  3.715297e+02 -9.237369e-02   407     0
 6.138e-01  3.428e-01  2.275e+00  3.038e+02  1.108e+02 -4.042458e-01  0.000000e+00 -1.026754e-01 -5.021836e+01  3.693906e+02 -1.027419e-01   408     0
 6.079e-01  2.670e-01  2.231e+00  2.994e+02  1.091e+02 -3.675642e-01  0.000000e+00 -6.066034e-02 -4.973531e+01  3.637929e+02 -1.127047e-01   409     0
 6.014e-01  1.911e-01  2.184e+00  2.930e+02  1.066e+02 -3.304877e-01  0.000000e+00 -2.752701e-02 -4.920317e+01  3.554450e+02 -1.222226e-01   410     0
 5.943e-01  1.154e-01  2.133e+00  2.852e+02  1.035e+02 -2.942528e-01  0.000000e+00 -2.456099e-03 -4.862247e+01  3.451417e+02 -1.312582e-01   411     0
 5.866e-01  3.977e-02  2.078e+00  2.760e+02  9.986e+01 -2.597953e-01  0.000000e+00  1.567094e-02 -4.799379e+01  3.328675e+02 -1.397758e-01   412     0
 5.784e-01 -3.564e-02  2.020e+00  2.660e+02  9.587e+01 -2.277154e-01  0.000000e+00  2.806700e-02 -4.731775e+01  3.195503e+02 -1.477418e-01   413     0
 5.696e-01 -1.108e-01  1.958e+00  2.552e+02  9.153e+01 -1.983659e-01  0.000000e+00  3.591811e-02 -4.659500e+01  3.051020e+02 -1.551247e-01   414     0
 5.602e-01 -1.855e-01  1.894e+00  2.441e+02  8.711e+01 -1.719103e-01  0.000000e+00  4.029847e-02 -4.582628e+01  2.903564e+02 -1.618954e-01   415     0
 5.502e-01 -2.599e-01  1.828e+00  2.325e+02  8.251e+01 -1.483099e-01  0.000000e+00  4.213920e-02 -4.501233e+01  2.750182e+02 -1.680271e-01   416     0
 5.397e-01 -3.337e-01  1.759e+00  2.209e+02  7.788e+01 -1.274599e-01  0.000000e+00  4.219816e-02 -4.415396e+01  2.595849e+02 -1.734957e-01   417     0
 5.287e-01 -4.069e-01  1.688e+00  2.091e+02  7.324e+01 -1.091466e-01  0.000000e+00  4.107712e-02 -4.325201e+01  2.441360e+02 -1.782796e-01   418     0
 5.171e-01 -4.795e-01  1.615e+00  1.975e+02  6.864e+01 -9.313840e-02  0.000000e+00  3.924059e-02 -4.230738e+01  2.288003e+02 -1.823600e-01   419     0
 5.051e-01 -5.514e-01  1.540e+00  1.858e+02  6.408e+01 -7.917034e-02  0.000000e+00  3.702686e-02 -4.132099e+01  2.136072e+02 -1.857206e-01   420     0
 4.925e-01 -6.225e-01  1.465e+00  1.742e+02  5.954e+01 -6.691491e-02  0.000000e+00  3.467207e-02 -4.029383e+01  1.984620e+02 -1.883483e-01   421     0
 4.795e-01 -6.927e-01  1.388e+00  1.626e+02  5.503e+01 -5.602998e-02  0.000000e+00  3.230521e-02 -3.922691e+01  1.834249e+02 -1.902327e-01   422     0
 4.660e-01 -7.620e-01  1.311e+00  1.509e+02  5.047e+01 -4.590591e-02  0.000000e+00  2.983240e-02 -3.812127e+01  1.682398e+02 -1.913663e-01   423     0
 4.520e-01 -8.303e-01  1.233e+00  1.388e+02  4.578e+01 -3.472143e-02  0.000000e+00  2.606048e-02 -3.697800e+01  1.525853e+02 -1.917446e-01   424     0
 5.652e-01  9.459e-01  2.464e+00  4.264e+02  7.275e+01 -6.533451e-01  0.000000e+00 -4.303793e-01  2.616083e+02  2.424902e+02 -2.186841e-01   425     0
 5.644e-01  8.729e-01  2.457e+00  4.544e+02  8.492e+01 -8.452868e-01  0.000000e+00 -4.987617e-01  2.612210e+02  2.830508e+02 -4.365042e-01   426     0
 5.630e-01  7.992e-01  2.445e+00  4.758e+02  9.440e+01 -9.320172e-01  0.000000e+00 -4.787282e-01  2.605758e+02  3.146667e+02 -6.526025e-01   427     0
 5.611e-01  7.251e-01  2.428e+00  4.917e+02  1.016e+02 -9.653888e-01  0.000000e+00 -4.239714e-01  2.596736e+02  3.385659e+02 -8.661245e-01   428     0
 5.585e-01  6.504e-01  2.407e+00  5.026e+02  1.067e+02 -9.643079e-01  0.000000e+00 -3.554749e-01  2.585150e+02  3.558172e+02 -1.076229e+00   429     0
 5.555e-01  5.754e-01  2.380e+00  5.095e+02  1.103e+02 -9.388918e-01  0.000000e+00 -2.841026e-01  2.571014e+02  3.677296e+02 -1.282086e+00   430     0
 5.519e-01  5.000e-01  2.350e+00  5.123e+02  1.122e+02 -8.962247e-01  0.000000e+00 -2.161185e-01  2.554340e+02  3.740739e+02 -1.482883e+00   431     0
 5.477e-01  4.244e-01  2.314e+00  5.115e+02  1.127e+02 -8.416411e-01  0.000000e+00 -1.550885e-01  2.535145e+02  3.756613e+02 -1.677828e+00   432     0
 5.431e-01  3.487e-01  2.275e+00  5.077e+02  1.120e+02 -7.796170e-01  0.000000e+00 -1.028300e-01  2.513448e+02  3.733287e+02 -1.866151e+00   433     0
 5.378e-01  2.728e-01  2.231e+00  5.014e+02  1.103e+02 -7.138450e-01  0.000000e+00 -5.991104e-02  2.489271e+02  3.678077e+02 -2.047109e+00   434     0
 5.321e-01  1.969e-01  2.184e+00  4.928e+02  1.078e+02 -6.471339e-01  0.000000e+00 -2.604359e-02  2.462637e+02  3.593880e+02 -2.219989e+00   435     0
 5.258e-01  1.211e-01  2.133e+00  4.828e+02  1.047e+02 -5.818713e-01  0.000000e+00 -4.163666e-04  2.433573e+02  3.491425e+02 -2.384107e+00   436     0
 5.190e-01  4.541e-02  2.078e+00  4.712e+02  1.011e+02 -5.196217e-01  0.000000e+00  1.810715e-02  2.402107e+02  3.370617e+02 -2.538816e+00   437     0
 5.117e-01 -3.008e-02  2.020e+00  4.583e+02  9.705e+01 -4.614356e-01  0.000000e+00  3.075420e-02  2.368271e+02  3.234897e+02 -2.683505e+00   438     0
 5.039e-01 -1.053e-01  1.958e+00  4.446e+02  9.272e+01 -4.079728e-01  0.000000e+00  3.873424e-02  2.332098e+02  3.090796e+02 -2.817604e+00   439     0
 4.956e-01 -1.801e-01  1.894e+00  4.301e+02  8.817e+01 -3.594256e-01  0.000000e+00  4.314821e-02  2.293623e+02  2.938945e+02 -2.940584e+00   440     0
 4.868e-01 -2.546e-01  1.828e+00  4.152e+02  8.355e+01 -3.158158e-01  0.000000e+00  4.494527e-02  2.252884e+02  2.784855e+02 -3.051957e+00   441     0
 4.775e-01 -3.285e-01  1.759e+00  3.999e+02  7.882e+01 -2.769404e-01  0.000000e+00  4.490904e-02  2.209922e+02  2.627270e+02 -3.151287e+00   442     0
 4.677e-01 -4.019e-01  1.688e+00  3.844e+02  7.412e+01 -2.424101e-01  0.000000e+00  4.365415e-02  2.164780e+02  2.470728e+02 -3.238179e+00   443     0
 4.575e-01 -4.746e-01  1.615e+00  3.688e+02  6.944e+01 -2.118339e-01  0.000000e+00  4.165927e-02  2.117500e+02  2.314799e+02 -3.312293e+00   444     0
 4.468e-01 -5.466e-01  1.540e+00  3.530e+02  6.478e+01 -1.846969e-01  0.000000e+00  3.927245e-02  2.068131e+02  2.159344e+02 -3.373334e+00   445     0
 4.357e-01 -6.178e-01  1.465e+00  3.371e+02  6.018e+01 -1.604625e-01  0.000000e+00  3.673310e-02  2.016722e+02  2.005983e+02 -3.421062e+00   446     0
 4.242e-01 -6.881e-01  1.388e+00  3.210e+02  5.559e+01 -1.383694e-01  0.000000e+00  3.417118e-02  1.963322e+02  1.853050e+02 -3.455288e+00   447     0
 4.122e-01 -7.575e-01  1.311e+00  3.047e+02  5.098e+01 -1.169974e-01  0.000000e+00  3.147873e-02  1.907984e+02  1.699236e+02 -3.475878e+00   448     0
 3.999e-01 -8.259e-01  1.233e+00  2.879e+02  4.621e+01 -9.146023e-02  0.000000e+00  2.739477e-02  1.850763e+02  1.540167e+02 -3.482750e+00   449     0
 4.910e-01  9.513e-01  2.464e+00  7.391e+02  7.273e+01 -9.535732e-01  0.000000e+00 -4.293436e-01  5.744531e+02  2.424219e+02 -1.043982e+00   450     0
 4.903e-01  8.783e-01  2.457e+00  7.669e+02  8.499e+01 -1.238355e+00  0.000000e+00 -4.970240e-01  5.736026e+02  2.833007e+02 -2.083840e+00   451     0
